data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6362733,356,IND65938,65938,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","CPI(M): Communist Party of India (Marxist)",6,,,0,60,"Southern Asia",India,"Andhra Pradesh","West Godavari",Eluru,Eluru,16.7131,81.1043,1,"Hans India",Subnational,"On November 15, CPM members staged a dharna at the collectorate in Eluru city (West Godavari, AP), against the failure of the state government to control skyrocketing prices of vegetables. [size=no report]",0,1574183712,IND
6360174,504,MOR2305,2305,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Morocco)","the Moroccan Organization to support the Affairs of the Umma",6,,,0,60,"Northern Africa",Morocco,"Tanger - Tetouan - Al Hoceima",Tetouan,"NA (Tetouan Al Azhar)",Tetouan,35.5784,-5.3684,1,"Al Jamaa",National,"On 15 November 2019, in Tetouan, the Moroccan Organization to support the Affairs of the Umma organized a sit-in to protest against Israeli operations in the Gaza strip and to show solidarity with the Palestinian people, after the Friday prayer.[size=no report]",0,1574122421,MAR
6362734,356,IND65943,65943,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Health Workers (India)",6,,,0,60,"Southern Asia",India,Telangana,Hyderabad,Hyderabad,Hyderabad,17.384,78.4563,1,"Hans India",Subnational,"On November 15, staff and head nurses at Nizam Institute of Medical Sciences (NIMS) boycotted duties and staged a protest In Hyderabad city (Hyderabad, Telangana), against the medical superintendent for being unjust towards them. They further demanded justice to the nurse Nirmala who slit her throat after being denied promotion. [size=no report]",0,1574183712,IND
6364526,688,SRB1253,1253,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Serbia)",,6,,,0,60,Europe,Serbia,"Central Serbia",Bor,,Bor,44.0819,22.0967,1,"N1TV Online",Regional,"On November 15, several hundred protested in Bor, Serbia, in front of the company they blame for high air pollution in their city. [size=several hundred]",0,1574184062,SRB
6354798,760,SYR70697,70697,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Syria)",,6,,,0,60,"Middle East",Syria,Idleb,Idleb,Teftnaz,"Maaret Al Naasan",36.0351,36.8376,1,SOHR,Other,"On 15 November 2019, demonstrations took place in Maaret Al Naasan in Idleb denouncing the imposition of taxes by the Salvation Government and the rise in fuel prices. Demonstrators also called for the overthrow of the regime and the release of political prisoners. [size=no report]",0,1574116079,SYR
6360175,504,MOR2306,2306,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Morocco)","the Moroccan Organization to support the Affairs of the Umma",6,,,0,60,"Northern Africa",Morocco,"Rabat - Sale - Kenitra",Khemisset,Tiflet,Tiflet,33.9,-6.33,1,"Al Jamaa",National,"On 15 November 2019, in Tiflet, the Moroccan Organization to support the Affairs of the Umma organized a sit-in to protest against Israeli operations in the Gaza strip and to show solidarity with the Palestinian people, after the Friday prayer.[size=no report]",0,1574122421,MAR
6362991,356,IND66069,66069,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","SP: Samajwadi Party",6,,,0,60,"Southern Asia",India,"Uttar Pradesh","Kanpur Nagar",Kanpur,Kanpur,26.4652,80.3497,1,"Times of India",National,"On 15 Nov, SP workers held a protest in Kanpur city (UP) against BJP for relaunching the metro project. [size=no report]",0,1574183713,IND
6364527,688,SRB1254,1254,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Serbia)","Lawyers (Serbia)",6,,,0,60,Europe,Serbia,Belgrade,Belgrade,,"Belgrade-Stari Grad",44.823,20.4605,1,"N1TV Online",Regional,"On November 15, lawyers protested in Belgrade, Serbia, against the new law on mediation, public notaries, and free legal assistance. [size=no report]",0,1574184062,SRB
6360176,504,MOR2304,2304,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Morocco)","the Moroccan Organization to support the Affairs of the Umma",6,,,0,60,"Northern Africa",Morocco,"Marrakech - Safi","El Kelaat Es Sraghna",Rehamna,Rehamna,32.2458,-7.9314,1,"Al Jamaa",National,"On 15 November 2019, in Rehamna, the Moroccan Organization to support the Affairs of the Umma organized a sit-in to protest against Israeli operations in the Gaza strip and to show solidarity with the Palestinian people, after the Friday prayer.[size=no report]",0,1574122421,MAR
6362736,356,IND65954,65954,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,Goa,"North Goa",Panaji,Panaji,15.4957,73.8262,1,"Herald Goa",Subnational,"On November 15, villagers of Benaulim held a novel protest on Children's Day at the Karle property road in Panjai city (North Goa, Goa), to highlight the negative impact of reclamation of land for western bypass road and have demanded that the road be built on stilts. [size=no report]",0,1574183712,IND
6364272,300,GRC1182,1182,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Greece)","Teachers (Greece), OLME: Greek Federation of Secondary Education State School Teachers",6,,,0,60,Europe,Greece,"Central Macedonia",Thessaloniki,Thessaloniki,Thessaloniki,40.6436,22.9309,1,"MAKEDONIA, ThessNews",Subnational,"On 15 November, members of the secondary school teachers' union OLME rallied at the Ministry of Macedonia - Thrace to protest over the suspension of their duties. [size=no report]",0,1574184061,GRC
6360178,504,MOR2308,2308,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Morocco)","Students (Morocco)",6,,,0,60,"Northern Africa",Morocco,"Souss - Massa","Agadir - Ida Ou Tanane","NA (Agadir)",Agadir,30.4201,-9.598,1,"Al Jamaa",National,"On 15 November 2019, in Agadir, students organized a sit-in to protest Israeli operations in the Gaza strip and to show solidarity with the Palestinian people.[size=no report]",0,1574122421,MAR
6339442,398,KAZ341,341,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Kazakhstan)",,6,,,0,60,"Caucasus and Central Asia",Kazakhstan,Almaty,Alma-Ata,,Almaty,43.2566,76.9286,1,RFE/RL,International,"On 15 November, about 30 activists protested outside the Almalinsky district court in Almaty city in support of political activists whose trials are underway. Protesters called for release of all political prisoners from jails and stop to persecution of activists in Kazakhstan. [size=about 30]",0,1574102850,KAZ
6360179,504,MOR2302,2302,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Morocco)","the Moroccan Organization to support the Affairs of the Umma",6,,,0,60,"Northern Africa",Morocco,"Fes - Meknes",Meknes,"NA (Maknassat Azzaytoun)",Meknes,33.9,-5.55,1,"Al Jamaa",National,"On 15 November 2019, in Meknes, the Moroccan Organization to support the Affairs of the Umma organized a sit-in to protest against Israeli operations in the Gaza strip and to show solidarity with the Palestinian people, after the Friday prayer.[size=no report]",0,1574122421,MAR
6362739,356,IND66063,66063,"15 November 2019",2019,1,Protests,"Protest with intervention","Protesters (India)","INC: Indian National Congress",6,"Police Forces of India (2014-)",,1,16,"Southern Asia",India,Punjab,Chandigarh,Chandigarh,Chandigarh,30.7362,76.7884,1,"Hindustan Times",National,"On 15 Nov, police detained a large number of Congress workers protesting in Chandigarh city (Punjab) against the BJP-led government over inflation and decline in economy. [size=large number]",0,1574183712,IND
6360180,504,MOR2310,2310,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Morocco)","the Moroccan Organization to support the Affairs of the Umma",6,,,0,60,"Northern Africa",Morocco,"Marrakech - Safi",Chichaoua,Imintanoute,"El Jadida",31.28,-8.86,1,"Al Jamaa",National,"On 15 November 2019, in Ksar El Kebir, the Moroccan Organization to support the Affairs of the Umma organized a sit-in to protest against Israeli operations in the Gaza strip and to show solidarity with the Palestinian people, after the Friday prayer.[size=no report]",0,1574122421,MAR
6360181,504,MOR2299,2299,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Morocco)","the Moroccan Organization to support the Affairs of the Umma",6,,,0,60,"Northern Africa",Morocco,"Tanger - Tetouan - Al Hoceima",Chefchaouen,Chefchaouen,Chefchaouene,35.1688,-5.2636,1,"Al Jamaa",National,"On 15 November 2019, in Chefchaouene, the Moroccan Organization to support the Affairs of the Umma organized a sit in to protest against Israeli operations in the Gaza strip and to show solidarity with the Palestinian people, after the Friday prayer .[size=no report]",0,1574122421,MAR
6360182,504,MOR2307,2307,"15 November 2019",2019,1,Protests,"Protest with intervention","Police Forces of Morocco (1999-)","the Moroccan Organization to support the Affairs of the Umma",1,"Protesters (Morocco)","the Moroccan Organization to support the Affairs of the Umma",6,16,"Northern Africa",Morocco,"Souss - Massa","Chtouka Ait Baha",Biougra,Biougra,30.2179,-9.3702,1,"Al Jamaa",National,"On 15 November 2019, in Biougra, the Moroccan Organization to support the Affairs of the Umma organized a sit-in to protest Israeli operations in the Gaza strip and in solidarity with the Palestinian people, after the Friday prayer . The Moroccan police intervened.[size=no report]",0,1574122421,MAR
6364278,807,MKD260,260,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (North Macedonia)","Labour Group (North Macedonia), Lawyers (North Macedonia)",6,,,0,60,Europe,"North Macedonia","City of Skopje",Skopje,,Skopje,42.005,21.4289,1,"Republika.mk, Nova Makedonija, Kurir",National-Regional,"On 15 November, court administration held a protest in Skopje against the Judicial Budget Council's decisions on disproportionate increase in salary supplements for judges as opposed to staff. [size=no report]",0,1574184061,MKD
6360183,504,MOR2313,2313,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Morocco)","the Moroccan Organization to support the Affairs of the Umma",6,,,0,60,"Northern Africa",Morocco,"Casablanca - Settat","Sidi Bennour",Zemamra,Zemamra,32.6229,-8.7023,1,"Al Jamaa",National,"On 15 November 2019, in Zemamra, the Moroccan Organization to support the Affairs of the Umma organized a sit-in to protest against Israeli operations in the Gaza strip and to show solidarity with the Palestinian people, after the Friday prayer.[size=no report]",0,1574122421,MAR
6363002,356,IND65743,65743,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,Odisha,Khordha,Bhubaneswar,Bhubaneswar,20.2724,85.8338,1,"Times of India",National,"On 15 November, prohibitionists gheraoed the residence of the Minister of Excise in Bhubaneswar (Khordha, Odisha) protesting against temporary license of liquor sale on special occasions. [size=no report]",0,1574183713,IND
6339450,4,AFG28211,28211,"15 November 2019",2019,2,Protests,"Peaceful protest","Protesters (Afghanistan)",,6,,,0,60,"Southern Asia",Afghanistan,Kabul,Kabul,,Kabul,34.5167,69.1833,1,"TOLO News",National,"As reported on 15 November 2019, protesters from the Human Rights Commission and political parties held a protest against the deal to release senior Haqqani prisoners in Kabul city. [size=no report]",0,1574102850,AFG
6360443,729,SUD13379,13379,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Sudan)",,6,,,0,60,"Northern Africa",Sudan,Khartoum,"Umm Badda",,Omdurman,15.6447,32.4549,1,"Radio Dabanga",National,"On November 15, 2019, demonstrators gathered in Omdurman, protesting against the death of a police officer who witnessed the June 3 Khartoum massacre, and who died in Cairo that same week. [size=thousands]",0,1574122422,SDN
6339451,860,UZB93,93,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Uzbekistan)",,6,,,0,60,"Caucasus and Central Asia",Uzbekistan,Samarkand,Payariq,,Payariq,39.9918,66.8492,1,"UPL 24",National,"On 15 November, 10-15 residents of Payariq district in Samarkand region protested against the demolition of their homes. [size=10-15]",0,1574102850,UZB
6354815,760,SYR70701,70701,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Syria)",,6,,,0,60,"Middle East",Syria,Idleb,Idleb,Idleb,Idleb,35.929,36.6353,3,SOHR,Other,"On 15 November 2019, demonstrations took place in several areas in Idleb province denouncing the imposition of taxes by the Salvation Government and the rise in fuel prices. Demonstrators also called for the overthrow of the regime and the release of political prisoners. [size=no report]",0,1574116079,SYR
6360196,716,ZIM6346,6346,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Zimbabwe)","MDC: Movement for Democratic Change",6,,,0,60,"Southern Africa",Zimbabwe,Harare,Harare,"Harare City Council",Harare,-17.8333,31.05,1,Bulawayo24,National,"On Nov 15 2019, 50 MDC youths protested against the Zanu-PF government, during a football match in Harare (Harare, Harare). [size=50]",0,1574122421,ZWE
6354824,760,SYR70696,70696,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Syria)",,6,,,0,60,"Middle East",Syria,Dar'a,Dar'a,Dar'a,Dar'a,32.6241,36.1049,1,SOHR,Other,"On 15 November 2019, demonstrations took place in Dar'a al-Balad in Dar'a demanding the release of detainees and the expulsion of Hezbollah and Iran from the area. [size=no report]",0,1574116079,SYR
6362765,356,IND65937,65937,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","SFI: Students Federation of India, Students (India)",6,,,0,60,"Southern Asia",India,"Tamil Nadu",Chennai,Chennai,Chennai,13.0878,80.2784,1,"Indo-Asian News Service",Regional,"On November 15, several students of the Indian Institute of Technology (IIT) Madras and Students Federation of India (SFI) staged a protest in Chennai city (Chennai, TN), demanding justice for a first year student who was found hanging from the ceiling fan in her hostel room. They demanded arrest of the professors named in her suicide note. [size=several]",0,1574183712,IND
6363021,586,PAK54450,54450,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Pakistan)","Labour Group (Pakistan)",6,,,0,60,"Southern Asia",Pakistan,"Khyber Pakhtunkhwa",Peshawar,Peshawar,Hayatabad,33.9861,71.4569,1,"Tribal News Network",Subnational,"On November 15, employees of Bus Rapid Transit Project (BRT) Peshawar staged a protest and blocked a road in Basharat area of Hayatabad town (Peshawar, KP) against the Peshawar Development Authority (PDA) for failing to issue their salaries for the last four months. [size=no report]",0,1574183713,PAK
6340749,368,IRQ22010,22010,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)",,6,,,0,60,"Middle East",Iraq,Qadissiya,Diwaniya,,Diwaniya,31.9929,44.9255,1,"Al Sumaria TV",National,"On Nov 15, hundreds of protesters flocked into squares in Al-Diwaniyah city in Al-Qadisiyah Province. [size=hundreds]",0,1574105867,IRQ
6363022,586,PAK54422,54422,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Pakistan)","JUI-F: Jamiat Ulema-e-Islam-Fazl",6,,,0,60,"Southern Asia",Pakistan,Punjab,Lahore,Lahore,Lahore,31.5497,74.3436,3,"Tribal News Network",National,"On November 15, JUI-F held sit-ins and closed down various highways in Punjab province as part of ""Plan B"" of the JUI-F led ""Azadi March"" protest campaign against the federal government demanding the resignation of Prime Minister Imran Khan and early elections. [size=no report]",0,1574183713,PAK
6363023,586,PAK54421,54421,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Pakistan)","JUI-F: Jamiat Ulema-e-Islam-Fazl",6,,,0,60,"Southern Asia",Pakistan,"Federal Capital Territory",Islamabad,Islamabad,Islamabad,33.7214,73.0432,1,"Tribal News Network",National,"On November 15, JUI-F workers held sit-ins at various highways in Islamabad city (Islamabad, Federal Capital Territory) as part of ""Plan B"" of the JUI-F led ""Azadi March"" protest campaign against the federal government demanding the resignation of Prime Minister Imran Khan and early elections. [size=no report]",0,1574183713,PAK
6363024,586,PAK54424,54424,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Pakistan)","JUI-F: Jamiat Ulema-e-Islam-Fazl",6,,,0,60,"Southern Asia",Pakistan,Balochistan,Quetta,"Quetta City",Quetta,30.1999,67.0097,3,"Tribal News Network",National,"On November 15, JUI-F held sit-ins and closed down various highways in Balochistan province as part of ""Plan B"" of the JUI-F led ""Azadi March"" protest campaign against the federal government demanding the resignation of Prime Minister Imran Khan and early elections. [size=no report]",0,1574183713,PAK
6354832,760,SYR70695,70695,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Syria)",,6,,,0,60,"Middle East",Syria,Idleb,Idleb,Bennsh,Bennsh,35.9566,36.7138,1,SOHR,Other,"On 15 November 2019, demonstrations took place in Bennsh in Idleb denouncing the imposition of taxes by the Salvation Government and the rise in fuel prices. Demonstrators also called for the overthrow of the regime and the release of political prisoners. [size=no report]",0,1574116079,SYR
6362513,586,PAK54429,54429,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Pakistan)","JUI-F: Jamiat Ulema-e-Islam-Fazl",6,,,0,60,"Southern Asia",Pakistan,Punjab,"Dera Ghazi Khan",Taunsa,Taunsa,30.7048,70.6505,1,"Balochistan Express",National,"On November 15, JUI-F activists held a sit-in and closed Indus Highway at Taunsa town (Dera Ghazi Khan, Punjab) as part of ""Plan B"" of the JUI-F led ""Azadi March"" protest campaign against the federal government demanding the resignation of Prime Minister Imran Khan and early elections. [size=no report]",0,1574183712,PAK
6363026,586,PAK54423,54423,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Pakistan)","JUI-F: Jamiat Ulema-e-Islam-Fazl",6,,,0,60,"Southern Asia",Pakistan,Sindh,"Karachi City","Karachi West",Karachi-Kemari,24.8915,66.8254,1,"Tribal News Network",National,"On November 15, JUI-F activists held a sit-in and closed the Hub River Road in Kemari town (Karachi, Sindh) as part of ""Plan B"" of the JUI-F led ""Azadi March"" protest campaign against the federal government demanding the resignation of Prime Minister Imran Khan and early elections. [size=no report]",0,1574183713,PAK
6362515,586,PAK54401,54401,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Pakistan)","Government of Pakistan (2018-), Labour Group (Pakistan), Lawyers (Pakistan), Journalists (Pakistan)",6,,,0,60,"Southern Asia",Pakistan,Punjab,Faisalabad,"Faisalabad Saddar",Faisalabad,31.4166,73.0833,1,"Balochistan Times",National,"On November 15, jointly organized by World Columnists Association and Faisalabad Press Club, Divisional Commissioner led a rally, participated by large number of journalists, lawyers and members of civil society culminating at Kutchehry bazaar in Faisalabad city (Faisalabad, Punjab) to condemn the Indian government's continued imposition of lockdown and communication blockade in Indian Administered Kashmir and to express solidarity with Kashmiris of Indian Administered J&K. [size=large]",0,1574183712,PAK
6363027,586,PAK54393,54393,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Pakistan)","ANP: Awami National Party, Government of Pakistan (2018-), Unidentified Tribal Group (Pakistan)",6,,,0,60,"Southern Asia",Pakistan,"Khyber Pakhtunkhwa",Mohmand,Halimzai,Ghalanai,34.3233,71.3911,2,"Tribal News Network",Subnational,"On November 15, tribal elders and activists of political parties including ANP MPA held a protest rally culminating at Rest House at Yaka Ghund Tehsil in Mohmand district (KP) against the mineral governance bill passed by the provincial assembly giving the ownership of privately owned mines and minerals of the tribal areas to the government. [size=no report]",0,1574183713,PAK
6362772,524,NEP7100,7100,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Nepal)","NNTA: Nepal National Teachers Association, Teachers (Nepal)",6,,,0,60,"Southern Asia",Nepal,East,Sagarmatha,Khotang,"Diktel Bajar",27.216,86.7935,1,Nagarik,National,"On November 15, members associated with Nepal National Teachers Association as well as United Akhil Teachers association demonstrated by chanting anti-India slogans and staging a rally in Diktel bazar (Khotang district, Sagarmatha), against the recently published political map of India. The protesters were denouncing the map, which they claimed showed Nepali territories within the Indian border. [size=no report]",0,1574183712,NPL
6363028,586,PAK54420,54420,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Pakistan)","JUI-F: Jamiat Ulema-e-Islam-Fazl",6,,,0,60,"Southern Asia",Pakistan,"Khyber Pakhtunkhwa",Mardan,Mardan,Mardan,34.2019,72.0525,2,"Tribal News Network",Subnational,"On November 15, JUI-F held sit-ins and closed down roads in Mardan district (KP) as part of ""Plan B"" of the JUI-F led ""Azadi March"" protest campaign against the federal government demanding the resignation of Prime Minister Imran Khan and early elections. [size=no report]",0,1574183713,PAK
6340761,422,LBN2506,2506,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Lebanon)",,6,,,0,60,"Middle East",Lebanon,Bekaa,Zahleh,,"Qabb Elias",33.795,35.8208,1,"An Nahar",Regional,"On November 15 2019, Lebanese citizens continued to demonstrate for a 30th day and demanded the government to resign. Demonstrators blocked a road in Qabb Elias. [size=no report]",0,1574105867,LBN
6362778,524,NEP7114,7114,"15 November 2019",2019,2,Protests,"Peaceful protest","Protesters (Nepal)","NSU: Nepal Student Union, Students (Nepal)",6,,,0,60,"Southern Asia",Nepal,Central,Bagmati,Kathmandu,Manamaiju,27.7488,85.3117,2,Nagarik,National,"As reported on November 15, members of Nepal Student Union belonging to Gramin Multiple campus and NR Campus demonstrated by chanting slogans in Tarakeswar municipality near Manamaiju area (Kathmandu district, Bagmati), against the recently published political map of India. The protesters were denouncing the map, which they claimed showed Nepali territories within the Indian border. [size=no report]",0,1574183712,NPL
6340763,422,LBN2508,2508,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Lebanon)",,6,,,0,60,"Middle East",Lebanon,North,Miniyeh-Daniyeh,,"Sir ed Danniye",34.3853,36.0311,2,"An Nahar",Regional,"On November 15 2019, Lebanese citizens continued to demonstrate for a 30th day and demanded the government to resign. Demonstrators blocked the road between Meriata and Diniyeh. [size=no report]",0,1574105867,LBN
6360480,478,MAA632,632,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Mauritania)",,6,,,0,60,"Western Africa",Mauritania,Tiris-Zemmour,Zoueratt,Zoueirat,Zouerat,22.7187,-12.4521,1,"Sahara Media",Regional,"On 15 November, 2019, youth protested in Zouerat to demand health sector reform. [size=no report]",0,1574122422,MRT
6360481,478,MAA633,633,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Mauritania)","Fishermen (Mauritania)",6,,,0,60,"Western Africa",Mauritania,Nouakchott,Nouakchott,Nouakchott,Nouakchott,18.1194,-16.0406,1,"Sahara Media",Regional,"On 15 November, 2019, fishermen protested at the Nouakchott port against the Ministry of Fishing's directive to all Fisherman to unload at an alternative port 60 km away from Nouakchott, claiming that the Ministry threatened to burn the boats of insubordinate fishermen. [size=no report]",0,1574122422,MRT
6362531,356,IND66058,66058,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,Punjab,Bathinda,Bathinda,Bathinda,30.2108,74.9452,1,"Chandigarh Tribune",Subnational,"On 15 Nov, members of various NGO's raised slogans against the state government in Bathinda city (Punjab) for failing to address the stubble burning issue. [size=no report]",0,1574183712,IND
6362532,356,IND66055,66055,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","INC: Indian National Congress",6,,,0,60,"Southern Asia",India,Punjab,Amritsar,Amritsar,Amritsar,31.6344,74.8728,1,"Chandigarh Tribune",Subnational,"On 15 Nov, Congress protested in Amritsar city (Punjab) against the BJP government for its anti-people policies. [size=no report]",0,1574183712,IND
6363044,356,IND65936,65936,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"Southern Asia",India,Telangana,Adilabad,Adilabad,Adilabad,19.672,78.5359,1,"United News of India",National,"On November 15, TSRTC employees staged a dharna and took out rally in Adilabad city (Adilabad, Telangana), demanding merger of the loss making corporation with the government. [size=no report]",0,1574183713,IND
6340772,422,LBN2492,2492,"15 November 2019",2019,1,Protests,"Excessive force against protesters","Protesters (Lebanon)",,6,"Military Forces of Lebanon (2016-)",,1,16,"Middle East",Lebanon,Beirut,Beirut,,Beirut-Saifi,33.8927,35.509,1,"An Nahar",Regional,"On November 15 2019, two Lebanese men were detained by military forces during a demonstration at Beirut's Ring area and allegedly beaten. Later they were treated at the hospital.",0,1574105867,LBN
6362533,356,IND66067,66067,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","IYC: Indian Youth Congress",6,,,0,60,"Southern Asia",India,"Jammu and Kashmir",Jammu,Jammu,Jammu,32.7357,74.8691,1,"Chandigarh Tribune",Subnational,"On 15 Nov, IYC activists staged a protest in Jammu city (J&K) against the government's decision to repeal Article 370 and bifurcate the state into two union territories. [size=no report]",0,1574183712,IND
6364325,804,UKR28704,28704,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Ukraine)","Labour Group (Ukraine), Journalists (Ukraine)",6,,,0,60,Europe,Ukraine,"Kiev City",Kiev,,Kiev-Podilskyi,50.4931,30.4406,1,"Novyny, Center for Civil Liberties, Novoye Vremya Ukraine, 24 Channel",Other-National,"On 15 November, several dozen people, including journalists, writers and human rights activists, took part in a protest event in Podilskyi district of Kyiv demanding the release of a journalist detained in non-government-controlled Donbass region. [size=several dozen]",0,1574184061,UKR
6363046,356,IND65962,65962,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"Southern Asia",India,Telangana,Warangal,Warangal,Warangal,18.79,79.5833,1,"United News of India",National,"On November 15, TSRTC employees staged a dharna and took out rally in Warangal town (Warangal, Telangana), demanding that the government should invite union leaders for talks to end the stir. They want the merger of the loss making corporation with the government. [size=no report]",0,1574183713,IND
6363048,356,IND65944,65944,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"Southern Asia",India,Telangana,Jangaon,Jangaon,Jangaon,17.7231,79.1523,1,"United News of India",National,"On November 15, TSRTC employees staged a dharna and took out rally in Jangaon town (Jangaon, Telangana), demanding merger of the loss making corporation with the government. [size=no report]",0,1574183713,IND
6362793,50,BGD16903,16903,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Bangladesh)","NDF: National Democratic Front",6,,,0,60,"Southern Asia",Bangladesh,Dhaka,Dhaka,Dhaka,Dhaka-Paltan,23.7362,90.4142,1,"New Age (Bangladesh)",National,"On Nov 15, leaders of National Democratic Front staged a protest demonstration outside National Press Club (Paltan, Dhaka city) against the rising onion prices. [size=no report]",0,1574183712,BGD
6362538,356,IND66065,66065,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","INC: Indian National Congress",6,,,0,60,"Southern Asia",India,Punjab,Hoshiarpur,Hoshiarpur,Hoshiarpur,31.5317,75.912,1,"Chandigarh Tribune",Subnational,"On 15 Nov, Congress workers protested against the Central government in Hoshiarpur city (Punjab) over its anti-people policies. [size=no report]",0,1574183712,IND
6362539,356,IND66059,66059,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","INC: Indian National Congress",6,,,0,60,"Southern Asia",India,Punjab,Bathinda,Bathinda,Bathinda,30.2108,74.9452,1,"Chandigarh Tribune",Subnational,"On 15 Nov, Congress protested in Bathinda city (Punjab) against the BJP government for creating socio-economic problems in the country. [size=no report]",0,1574183712,IND
6362541,356,IND66066,66066,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","INC: Indian National Congress",6,,,0,60,"Southern Asia",India,Punjab,Jalandhar,Jalandhar,Jalandhar,31.3255,75.5791,1,"Chandigarh Tribune",Subnational,"On 15 Nov, Congress workers burnt an effigy of the Central government in Jalandhar city (Punjab) over inflation, economic downturn and farmer distress. [size=no report]",0,1574183712,IND
6363053,356,IND65952,65952,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"Southern Asia",India,Telangana,Nalgonda,Nalgonda,Nalgonda,17.0543,79.267,1,"United News of India",National,"On November 15, TSRTC employees staged a dharna and took out rally in Nalgonda city (Nalgonda, Telangana), demanding merger of the loss making corporation with the government. [size=no report]",0,1574183713,IND
6363054,356,IND65949,65949,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"Southern Asia",India,Telangana,Medak,Medak,Medak,18.0453,78.2607,1,"United News of India",National,"On November 15, TSRTC employees staged a dharna and took out rally in Medak town (Medak, Telangana), demanding merger of the loss making corporation with the government. [size=no report]",0,1574183713,IND
6340783,422,LBN2489,2489,"15 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Lebanon)",,6,,,0,60,"Middle East",Lebanon,Akkar,Akkar,,Bebnine,34.4992,35.9931,1,"An Nahar",Regional,"On November 15 2019, Lebanese citizens continued to demonstrate for a 30th day and demanded the government to resign. A demonstration took place in the Bebnine square. [size=no report]",0,1574105867,LBN
